X,Y,zettaicode,suikeicode,prefcode,suiikicode,chitencode,chitenflag,nendo,locationname,rlscode,kijunflag1,kijunflag2,water,latitude,longitude,kijunflag3
131.45263889,33.18377777,"4410800","","44","009","52",2,2021,"小野屋",1,"2","3","大分川上流",33.18377777,131.45263889,""
131.32305556,33.23763889,"4410810","","44","009","53",2,2021,"川西橋",1,"2","","大分川上流",33.23763889,131.32305556,""
131.32305556,33.23763889,"4410810","","44","009","53",2,2021,"川西橋",1,"2","","大分川上流",33.23763889,131.32305556,""
131.45380556,33.17822223,"4410820","","44","009","54",2,2021,"猿渡橋",1,"2","","大分川上流",33.17822223,131.45380556,""
131.45380556,33.17822223,"4410820","","44","009","54",2,2021,"猿渡橋",1,"2","","大分川上流",33.17822223,131.45380556,""
131.34666666,33.13027778,"4411554","","44","009","56",2,2021,"村内橋",1,"2","3","大分川上流",33.13027778,131.34666666,""
131.34666666,33.13027778,"4411554","","44","009","56",2,2021,"村内橋",1,"2","3","大分川上流",33.13027778,131.34666666,""
131.60569444,33.20236111,"4410720","","44","010","02",1,2021,"府内大橋",1,"1","3","大分川中流",33.20236111,131.60569444,""
131.60569444,33.20236111,"4410720","","44","010","02",1,2021,"府内大橋",1,"1","3","大分川中流",33.20236111,131.60569444,""
131.56369444,33.20922222,"4410170","","44","010","51",2,2021,"賀来橋",1,"2","3","大分川中流",33.20922222,131.56369444,""
131.56369444,33.20922222,"4410170","","44","010","51",2,2021,"賀来橋",1,"2","3","大分川中流",33.20922222,131.56369444,""
131.59225,33.19308333,"4410180","","44","010","52",2,2021,"光吉",1,"2","3","大分川中流",33.19308333,131.59225,""
131.59225,33.19308333,"4410180","","44","010","52",2,2021,"光吉",1,"2","3","大分川中流",33.19308333,131.59225,""
131.58105556,33.20780556,"4411110","","44","010","53",2,2021,"樋門",1,"2","3","大分川中流",33.20780556,131.58105556,""
131.58105556,33.20780556,"4411110","","44","010","53",2,2021,"樋門",1,"2","3","大分川中流",33.20780556,131.58105556,""
131.58611111,33.205,"4411160","","44","010","54",2,2021,"明磧橋",1,"2","3","大分川中流",33.205,131.58611111,""
131.58611111,33.205,"4411160","","44","010","54",2,2021,"明磧橋",1,"2","3","大分川中流",33.205,131.58611111,""
131.55361111,33.1775,"4411140","","44","010","55",2,2021,"胡麻鶴橋",1,"2","3","大分川中流",33.1775,131.55361111,""
131.55361111,33.1775,"4411140","","44","010","55",2,2021,"胡麻鶴橋",1,"2","3","大分川中流",33.1775,131.55361111,""
131.5780556,33.18472222,"4411190","","44","010","56",2,2021,"七力橋",1,"2","","大分川中流",33.18472222,131.5780556,""
131.5780556,33.18472222,"4411190","","44","010","56",2,2021,"七力橋",1,"2","","大分川中流",33.18472222,131.5780556,""
131.5366667,33.22,"4411220","","44","010","57",2,2021,"泉橋",1,"2","","大分川中流",33.22,131.5366667,""
131.5366667,33.22,"4411220","","44","010","57",2,2021,"泉橋",1,"2","","大分川中流",33.22,131.5366667,""
131.53136111,33.16733334,"4411550","","44","010","58",2,2021,"平野橋",1,"2","","大分川中流",33.16733334,131.53136111,""
131.53136111,33.16733334,"4411550","","44","010","58",2,2021,"平野橋",1,"2","","大分川中流",33.16733334,131.53136111,""
131.51597222,33.13861111,"4411500","","44","010","61",2,2021,"妙見橋",1,"2","","大分川中流",33.13861111,131.51597222,""
131.51597222,33.13861111,"4411500","","44","010","61",2,2021,"妙見橋",1,"2","","大分川中流",33.13861111,131.51597222,""
131.46611111,33.10611111,"4411553","","44","010","62",2,2021,"出合橋",1,"2","","大分川中流",33.10611111,131.46611111,""
131.46611111,33.10611111,"4411553","","44","010","62",2,2021,"出合橋",1,"2","","大分川中流",33.10611111,131.46611111,""
131.615,33.215,"4410190","","44","011","01",1,2021,"広瀬橋",1,"1","3","大分川下流",33.215,131.615,""
131.62,33.24705555,"4410200","","44","011","02",1,2021,"弁天大橋",1,"1","3","大分川下流",33.24705555,131.62,""
131.62361111,33.23194445,"4410210","","44","011","51",2,2021,"滝尾橋",1,"2","3","大分川下流",33.23194445,131.62361111,""
131.61166667,33.20416667,"4410920","","44","011","52",2,2021,"平田橋",1,"2","3","大分川下流",33.20416667,131.61166667,""
131.67322223,33.25041667,"4410230","","44","012","01",1,2021,"海原橋",1,"1","3","乙津川",33.25041667,131.67322223,""
131.68638889,33.23916666,"4410240","","44","012","51",2,2021,"別保橋",1,"2","3","乙津川",33.23916666,131.68638889,""
131.68188889,33.21422222,"4410250","","44","012","52",2,2021,"高田橋",1,"2","3","乙津川",33.21422222,131.68188889,""
131.54883333,32.98069445,"4410970","","44","013","64",2,2021,"岩戸橋",1,"2","","大野川上流",32.98069445,131.54883333,""
131.63638889,33.07194445,"4410260","","44","013","01",1,2021,"犬飼大橋",1,"1","3","大野川上流",33.07194445,131.63638889,""
131.4475,32.99194444,"4410270","","44","013","52",2,2021,"猿飛橋",1,"2","","大野川上流",32.99194444,131.4475,""
131.63416666,33.06944445,"4410940","","44","013","53",2,2021,"福門大橋",1,"2","","大野川上流",33.06944445,131.63416666,""
131.59888889,32.98027778,"4410960","","44","013","55",2,2021,"下赤嶺橋",1,"2","3","大野川上流",32.98027778,131.59888889,""
131.50166667,32.97225,"4410980","","44","013","56",2,2021,"共栄橋",1,"2","","大野川上流",32.97225,131.50166667,""
131.39763889,32.97013889,"4410990","","44","013","57",2,2021,"萬里橋",1,"2","3","大野川上流",32.97013889,131.39763889,""
131.65555556,33.0675,"4411120","","44","013","59",2,2021,"吉四六大橋",1,"2","","大野川上流",33.0675,131.65555556,""
131.45138889,32.90583333,"4410730","","44","013","61",2,2021,"宇田枝",1,"2","","大野川上流",32.90583333,131.45138889,""
131.43611111,32.86194444,"4410740","","44","013","62",2,2021,"権現橋",1,"2","","大野川上流",32.86194444,131.43611111,""
131.41,32.84,"4410790","","44","013","63",2,2021,"長谷緒",1,"2","","大野川上流",32.84,131.41,""
131.44583333,32.85416667,"4410750","","44","013","71",2,2021,"岡橋",1,"2","","大野川上流",32.85416667,131.44583333,""
131.38030556,32.95761111,"4411170","","44","013","81",2,2021,"常盤橋",1,"2","","大野川上流",32.95761111,131.38030556,""
131.45083333,32.96416667,"4411555","","44","013","91",2,2021,"原尻の滝",1,"2","3","大野川上流",32.96416667,131.45083333,""
131.69611111,33.20277778,"4411130","","44","014","53",2,2021,"川添橋",1,"2","3","大野川下流",33.20277778,131.69611111,""
131.70138889,33.255,"4411150","","44","014","54",2,2021,"家島",1,"2","3","大野川下流",33.255,131.70138889,""
131.64833333,33.16194444,"4410280","","44","014","01",1,2021,"白滝橋",1,"1","3","大野川下流",33.16194444,131.64833333,""
131.64830555,33.16508333,"4410930","","44","014","52",2,2021,"八地蔵橋",1,"2","3","大野川下流",33.16508333,131.64830555,""
131.69861111,33.23888889,"4410290","","44","014","02",1,2021,"鶴崎大橋",1,"1","3","大野川下流",33.23888889,131.69861111,""
130.88916666,33.31233333,"4410320","","44","015","51",2,2021,"川下",1,"2","3","筑後川（２）",33.31233333,130.88916666,""
130.935,33.30944444,"4410310","","44","015","01",1,2021,"三隈大橋",1,"1","3","筑後川（２）",33.30944444,130.935,""
130.98880555,33.21597222,"4410330","","44","015","52",2,2021,"柚木",1,"2","3","筑後川（２）",33.21597222,130.98880555,""
130.97166667,33.24944444,"4411540","","44","015","55",2,2021,"大山水辺プラザ",1,"2","3","筑後川（２）",33.24944444,130.97166667,""
130.94980555,33.29991666,"4411180","","44","015","54",2,2021,"大宮橋",1,"2","","筑後川（２）",33.29991666,130.94980555,""
130.9275,33.31361111,"4410340","","44","015","53",2,2021,"島内堰",1,"2","0","筑後川（２）",33.31361111,130.9275,""
130.9875,33.47222223,"4410350","","44","016","01",1,2021,"釼ノ木橋",1,"1","3","山国川（１）",33.47222223,130.9875,""
131.17111111,33.49305555,"4411100","","44","017","54",2,2021,"上曽木",1,"2","3","山国川（２）",33.49305555,131.17111111,""
131.1125,33.45555556,"4411200","","44","017","55",2,2021,"柿坂",1,"2","","山国川（２）",33.45555556,131.1125,""
130.99336111,33.43780555,"4411551","","44","017","56",2,2021,"大曲橋",1,"2","3","山国川（２）",33.43780555,130.99336111,""
131.17277778,33.58638889,"4410390","","44","017","53",2,2021,"下宮永",1,"2","3","山国川（２）",33.58638889,131.17277778,""
131.18583333,33.61555556,"4410370","","44","017","51",2,2021,"小祝",1,"2","3","山国川（２）",33.61555556,131.18583333,""
131.18194445,33.57,"4410360","","44","017","01",1,2021,"下唐原",1,"1","3","山国川（２）",33.57,131.18194445,""
131.17805556,33.605,"4410380","","44","017","52",2,2021,"山国橋",1,"2","3","山国川（２）",33.605,131.17805556,""
131.26611111,33.58111111,"4410450","","44","018","01",1,2021,"今津大橋",1,"1","3","犬丸川",33.58111111,131.26611111,""
131.32833334,33.49194444,"4410460","","44","019","01",1,2021,"白岩橋",1,"1","3","駅館川",33.49194444,131.32833334,""
131.37,33.56777778,"4410470","","44","019","02",1,2021,"小松橋",1,"1","3","駅館川",33.56777778,131.37,""
131.41472222,33.55611111,"4410480","","44","020","01",1,2021,"浮殿橋",1,"1","3","寄藻川",33.55611111,131.41472222,""
131.43722222,33.56333333,"4410490","","44","021","01",1,2021,"えびす橋",1,"1","3","桂川",33.56333333,131.43722222,""
131.58805555,33.41,"4410520","","44","022","51",2,2021,"永世橋下",1,"2","3","八坂川",33.41,131.58805555,""
131.61611111,33.41027778,"4410500","","44","022","01",1,2021,"錦江橋",1,"1","3","八坂川",33.41027778,131.61611111,""
131.55638889,33.41194444,"4410510","","44","022","02",1,2021,"大左右橋",1,"1","3","八坂川",33.41194444,131.55638889,""
131.46722223,33.28444444,"4410530","","44","023","01",1,2021,"南田位橋",1,"1","3","朝見川上流",33.28444444,131.46722223,""
131.50983333,33.27119445,"4410540","","44","024","01",1,2021,"藤助橋",1,"1","3","朝見川下流",33.27119445,131.50983333,""
131.79333333,33.11694445,"4410570","","44","025","51",2,2021,"万里橋",1,"2","3","臼杵川",33.11694445,131.79333333,""
131.79952777,33.12480556,"4410560","","44","025","02",1,2021,"臼杵川河口",1,"1","3","臼杵川",33.12480556,131.79952777,""
131.77388889,33.11166667,"4410550","","44","025","01",1,2021,"馬代橋",1,"1","3","臼杵川",33.11166667,131.77388889,""
131.11305556,33.46277778,"4410600","","44","026","01",1,2021,"津民小橋",1,"1","3","津民川",33.46277778,131.11305556,""
131.05333333,33.49555555,"4411559","","44","026","51",2,2021,"土居橋",1,"2","3","津民川",33.49555555,131.05333333,""
131.17166667,33.49166666,"4410610","","44","027","01",1,2021,"耶馬橋",1,"1","3","跡田川",33.49166666,131.17166667,""
131.15222222,33.27972223,"4411030","","44","029","52",2,2021,"協心橋",1,"2","3","玖珠川",33.27972223,131.15222222,""
131.21472222,33.1825,"4411040","","44","029","53",2,2021,"東河内橋",1,"2","3","玖珠川",33.1825,131.21472222,""
130.96333333,33.29722222,"4411520","","44","029","54",2,2021,"小ヶ瀬沈橋",1,"2","0","玖珠川",33.29722222,130.96333333,""
131.05833333,33.26305556,"4411020","","44","029","01",1,2021,"市の村橋",1,"1","3","玖珠川",33.26305556,131.05833333,""
131.17230556,33.21177778,"4410670","","44","030","01",1,2021,"潜石橋",1,"1","3","町田川",33.21177778,131.17230556,""
131.17230556,33.21177778,"4410670","","44","030","01",1,2021,"潜石橋",1,"1","3","町田川",33.21177778,131.17230556,""
130.90861111,33.32111111,"4410770","","44","031","01",1,2021,"庄手川流末",1,"1","3","庄手川",33.32111111,130.90861111,""
130.90638889,33.32588889,"4410690","","44","032","01",1,2021,"三郎丸橋",1,"1","3","花月川",33.32588889,130.90638889,""
130.97083334,33.38861111,"4411560","","44","032","51",2,2021,"山神橋",1,"2","3","花月川",33.38861111,130.97083334,""
130.87352778,33.33122223,"4411070","","44","033","01",1,2021,"茶屋ノ瀬橋",1,"1","3","大肥川",33.33122223,130.87352778,""
131.66575,33.24916666,"4410840","","44","034","01",1,2021,"日岡橋",1,"1","3","原川",33.24916666,131.66575,""
131.58119445,33.24663889,"4410910","","44","035","01",1,2021,"御幸橋",1,"1","3","祓川",33.24663889,131.58119445,""
131.56911111,33.23669444,"4411230","","44","035","51",2,2021,"下八幡橋",1,"2","","祓川",33.23669444,131.56911111,""
131.57630556,33.24244444,"4411240","","44","035","52",2,2021,"育英橋",1,"2","","祓川",33.24244444,131.57630556,""
131.74472222,33.23583333,"4410760","","44","036","01",1,2021,"王ノ瀬橋",1,"1","3","丹生川下流",33.23583333,131.74472222,""
131.74472222,33.23583333,"4410760","","44","036","01",1,2021,"王ノ瀬橋",1,"1","3","丹生川下流",33.23583333,131.74472222,""
131.73758333,33.22869445,"4410850","","44","036","51",2,2021,"川田橋",1,"2","3","丹生川下流",33.22869445,131.73758333,""
131.73758333,33.22869445,"4410850","","44","036","51",2,2021,"川田橋",1,"2","3","丹生川下流",33.22869445,131.73758333,""
131.71555556,33.21527778,"4410650","","44","037","01",1,2021,"丹生橋",1,"1","3","丹生川上流",33.21527778,131.71555556,""
131.71555556,33.21527778,"4410650","","44","037","01",1,2021,"丹生橋",1,"1","3","丹生川上流",33.21527778,131.71555556,""
131.78388889,33.13,"4411050","","44","038","01",1,2021,"一の井手堰",1,"1","3","末広川",33.13,131.78388889,""
131.59472222,33.68388889,"4410880","","44","039","01",1,2021,"古町",1,"1","3","伊美川",33.68388889,131.59472222,""
131.7325,33.56472222,"4410890","","44","040","01",1,2021,"丹過橋",1,"1","3","田深川",33.56472222,131.7325,""
131.71861111,33.49972222,"4410900","","44","041","01",1,2021,"涼月橋",1,"1","3","武蔵川",33.49972222,131.71861111,""
131.72055556,33.4625,"4410630","","44","042","01",1,2021,"港橋",1,"1","3","安岐川",33.4625,131.72055556,""
131.47027778,33.55347222,"4410620","","44","043","01",1,2021,"出合橋",1,"1","3","都甲川",33.55347222,131.47027778,""
131.29777777,33.56694445,"4410870","","44","044","01",1,2021,"高津橋",1,"1","3","伊呂波川",33.56694445,131.29777777,""
131.1575,33.41444444,"4411558","","44","201","03",3,2021,"ＹＲ－１",1,"3","3","山移川",33.41444444,131.1575,""
131.12083334,33.44888889,"4411561","","44","201","51",3,2021,"ＹＲ－２",1,"3","3","山移川",33.44888889,131.12083334,""
131.12055556,33.44861111,"4411552","","44","201","02",3,2021,"公園大橋",1,"3","3","山移川",33.44861111,131.12055556,""
131.1875,33.60861111,"4411210","","44","202","01",3,2021,"北門橋",1,"3","","中津川",33.60861111,131.1875,""
131.1875,33.60861111,"4411210","","44","202","01",3,2021,"北門橋",1,"3","","中津川",33.60861111,131.1875,""
131.746,33.23041667,"4410860","","44","206","05",3,2021,"落合橋",1,"3","3","尾田川",33.23041667,131.746,""
131.746,33.23041667,"4410860","","44","206","05",3,2021,"落合橋",1,"3","3","尾田川",33.23041667,131.746,""
131.63638889,33.24916666,"4411250","","44","217","01",3,2021,"裏川橋",1,"3","3","裏川",33.24916666,131.63638889,""
131.79388889,33.23944444,"4411490","","44","219","01",3,2021,"小猫橋",1,"3","","小猫川",33.23944444,131.79388889,""
131.43305556,33.1325,"4420030","","44","402","01",3,2021,"本川９",2,"6","3","芹川ダム",33.1325,131.43305556,""
131.42758334,33.12622223,"4420040","","44","402","02",3,2021,"本川１７",2,"6","0","芹川ダム",33.12622223,131.42758334,""
131.45922222,33.14652777,"4420050","","44","402","03",3,2021,"第１発電所放水口",2,"6","3","芹川ダム",33.14652777,131.45922222,""
131.42777778,33.125,"4420123","","44","402","04",3,2021,"本川１８",2,"6","3","芹川ダム",33.125,131.42777778,""
130.98305556,33.14611111,"4420120","","44","403","02",3,2021,"Ｓ－３",2,"6","3","下筌ダム",33.14611111,130.98305556,""
130.98194445,33.1575,"4420110","","44","403","01",3,2021,"Ｓ－１",2,"6","3","下筌ダム",33.1575,130.98194445,""
131.125,33.44583333,"4420121","","44","404","01",3,2021,"ＹＬ－１",2,"6","","耶馬溪ダム",33.44583333,131.125,""
130.955,33.24222222,"4420122","","44","405","01",3,2021,"貯水池基準地点",2,"6","3","大山ダム",33.24222222,130.955,""
131.48666666,33.1225,"4420125","","44","406","02",3,2021,"Ｎー２",2,"6","3","大分川ダム（ななせダム）貯水池（のつはる湖）",33.1225,131.48666666,""
131.49583333,33.12583334,"4420124","","44","406","01",3,2021,"Ｎー１",2,"6","3","大分川ダム（ななせダム）貯水池（のつはる湖）",33.12583334,131.49583333,""
130.99222222,33.19166666,"4420070","","44","501","01",1,2021,"Ｍ－１",2,"4","1","松原ダム貯水池",33.19166666,130.99222222,""
130.99611111,33.1825,"4420080","","44","501","52",2,2021,"Ｍ－３",2,"5","2","松原ダム貯水池",33.1825,130.99611111,""
131.62138889,32.8125,"4420020","","44","502","51",2,2021,"田代２９",2,"5","2","北川ダム",32.8125,131.62138889,""
131.62822223,32.75844444,"4420090","","44","502","52",2,2021,"発電所放水口",2,"5","2","北川ダム",32.75844444,131.62822223,""
131.60938889,32.79613889,"4420010","","44","502","01",1,2021,"ダム前５",2,"4","1","北川ダム",32.79613889,131.60938889,""
131.97166667,33.00666667,"4430020","","44","601","02",1,2021,"ＳＳｔ‐９",3,"7","4","佐伯湾東部",33.00666667,131.97166667,""
131.97583334,32.97333334,"4430030","","44","601","03",1,2021,"ＳＳｔ‐１１",3,"7","4","佐伯湾東部",32.97333334,131.97583334,""
131.9275,33.02694445,"4430010","","44","601","01",1,2021,"ＳＳｔ‐１０",3,"7","4","佐伯湾東部",33.02694445,131.9275,""
131.95,32.97194445,"4430070","","44","604","60",2,2021,"ＳＳｔ‐５",3,"8","4","佐伯湾中央",32.97194445,131.95,""
131.90944444,32.995,"4430050","","44","604","62",2,2021,"ＳＳｔ‐７",3,"8","4","佐伯湾中央",32.995,131.90944444,""
131.935,32.975,"4430060","","44","604","04",1,2021,"ＳＳｔ‐４",3,"7","5","佐伯湾中央",32.975,131.935,""
131.91055556,32.98083334,"4430100","","44","604","02",1,2021,"ＳＳｔ‐２",3,"7","5","佐伯湾中央",32.98083334,131.91055556,""
131.95111111,32.99,"4430080","","44","604","61",2,2021,"ＳＳｔ‐６",3,"8","4","佐伯湾中央",32.99,131.95111111,""
131.92472223,32.97694445,"4430110","","44","604","52",2,2021,"ＳＳｔ‐３",3,"8","5","佐伯湾中央",32.97694445,131.92472223,""
131.90027778,32.99083333,"4430090","","44","604","51",2,2021,"ＳＳｔ‐１",3,"8","5","佐伯湾中央",32.99083333,131.90027778,""
131.915,33.01,"4430040","","44","604","05",1,2021,"ＳＳｔ‐８",3,"7","4","佐伯湾中央",33.01,131.915,""
131.81416667,33.12666667,"4430120","","44","605","01",1,2021,"ＵＳｔ‐２",3,"7","5","臼杵湾",33.12666667,131.81416667,""
131.8275,33.12666667,"4430130","","44","605","02",1,2021,"ＵＳｔ‐４",3,"7","4","臼杵湾",33.12666667,131.8275,""
131.85083333,33.13,"4430150","","44","605","04",1,2021,"ＵＳｔ‐５",3,"7","4","臼杵湾",33.13,131.85083333,""
131.8975,33.08666666,"4430220","","44","606","04",1,2021,"ＴＳｔ‐４",3,"7","4","津久見湾",33.08666666,131.8975,""
131.8775,33.08111111,"4430190","","44","606","01",1,2021,"ＴＳｔ‐１",3,"7","5","津久見湾",33.08111111,131.8775,""
131.86972223,33.08666666,"4430200","","44","606","02",1,2021,"ＴＳｔ‐２",3,"7","5","津久見湾",33.08666666,131.86972223,""
131.88416666,33.09666666,"4430210","","44","606","03",1,2021,"ＴＳｔ‐３",3,"7","4","津久見湾",33.09666666,131.88416666,""
131.24833333,33.75333333,"4430780","","44","607","04",1,2021,"ＳＵＳｔ－１２",3,"7","4","豊前地先海域",33.75333333,131.24833333,""
131.415,33.60333333,"4430270","","44","607","03",1,2021,"ＳＵＳｔ‐８",3,"7","4","豊前地先海域",33.60333333,131.415,""
131.29833333,33.62,"4430260","","44","607","02",1,2021,"ＳＵＳｔ‐６",3,"7","4","豊前地先海域",33.62,131.29833333,""
131.19833333,33.65333333,"4430250","","44","607","01",1,2021,"ＳＵＳｔ‐４",3,"7","4","豊前地先海域",33.65333333,131.19833333,""
131.515,33.70333333,"4430350","","44","608","01",1,2021,"ＳＵＳｔ‐１１",3,"7","4","響灘及び周防灘",33.70333333,131.515,""
131.528425,33.34841666,"4430360","","44","609","01",1,2021,"ＢＳｔ‐１５",3,"7","4","別府湾中央水域",33.34841666,131.528425,""
131.53666666,33.27333334,"4430380","","44","609","03",1,2021,"ＢＳｔ‐１１",3,"7","4","別府湾中央水域",33.27333334,131.53666666,""
131.59666666,33.33833333,"4430390","","44","609","04",1,2021,"ＢＳｔ‐１６",3,"7","4","別府湾中央水域",33.33833333,131.59666666,""
131.60166667,33.30685,"4430400","","44","609","05",1,2021,"ＢＳｔ‐１２",3,"7","4","別府湾中央水域",33.30685,131.60166667,""
131.65416667,33.40055556,"4430410","","44","610","01",1,2021,"ＢＳｔ‐１０",3,"7","5","守江港水域",33.40055556,131.65416667,""
131.51083333,33.28666666,"4430430","","44","611","02",1,2021,"ＢＳｔ‐８",3,"7","5","別府港水域",33.28666666,131.51083333,""
131.506,33.325,"4430420","","44","611","01",1,2021,"ＢＳｔ‐９",3,"7","5","別府港水域",33.325,131.506,""
131.64416666,33.27333334,"4430450","","44","612","02",1,2021,"ＢＳｔ‐２２",3,"7","5","大分港水域",33.27333334,131.64416666,""
131.58916666,33.25,"4430470","","44","612","04",1,2021,"ＢＳｔ‐２１",3,"7","5","大分港水域",33.25,131.58916666,""
131.5875,33.26,"4430440","","44","612","01",1,2021,"ＢＳｔ‐４",3,"7","5","大分港水域",33.26,131.5875,""
131.67,33.27666667,"4430460","","44","612","03",1,2021,"ＢＳｔ‐５",3,"7","5","大分港水域",33.27666667,131.67,""
131.60083333,33.25166667,"4430480","","44","613","01",1,2021,"ＢＳｔ‐１",3,"7","6","住吉泊地水域",33.25166667,131.60083333,""
131.66583333,33.26666667,"4430490","","44","614","01",1,2021,"ＢＳｔ‐２",3,"7","6","乙津泊地水域",33.26666667,131.66583333,""
131.68083334,33.27333334,"4430500","","44","615","01",1,2021,"ＢＳｔ‐３",3,"7","6","鶴崎泊地水域",33.27333334,131.68083334,""
131.7775,33.50333333,"4430530","","44","616","03",1,2021,"ＫＳｔ‐５",3,"7","4","国東半島地先（水域）",33.50333333,131.7775,""
131.7775,33.50333333,"4430530","","44","616","03",1,2021,"ＫＳｔ‐５",3,"7","4","国東半島地先（水域）",33.50333333,131.7775,""
131.71083333,33.62555556,"4430520","","44","616","02",1,2021,"ＫＳｔ‐３",3,"7","4","国東半島地先（水域）",33.62555556,131.71083333,""
131.71083333,33.62555556,"4430520","","44","616","02",1,2021,"ＫＳｔ‐３",3,"7","4","国東半島地先（水域）",33.62555556,131.71083333,""
131.64472222,33.70055556,"4430510","","44","616","01",1,2021,"ＫＳｔ‐１",3,"7","4","国東半島地先（水域）",33.70055556,131.64472222,""
131.64472222,33.70055556,"4430510","","44","616","01",1,2021,"ＫＳｔ‐１",3,"7","4","国東半島地先（水域）",33.70055556,131.64472222,""
131.9475,32.78,"4430590","","44","617","03",1,2021,"ＮＳｔ‐５",3,"7","6","南海部郡地先水域",32.78,131.9475,""
132.09233333,32.94183333,"4430790","","44","617","04",1,2021,"ＮＳｔ－１２",3,"7","6","南海部郡地先水域",32.94183333,132.09233333,""
131.97527778,32.84861111,"4430750","","44","617","54",2,2021,"ＮＵＳｔ－１",3,"8","6","南海部郡地先水域",32.84861111,131.97527778,""
131.96305556,32.84277777,"4430760","","44","617","55",2,2021,"ＮＵＳｔ－２",3,"8","6","南海部郡地先水域",32.84277777,131.96305556,""
131.97527778,32.83527777,"4430770","","44","617","56",2,2021,"ＮＵＳｔ－３",3,"8","6","南海部郡地先水域",32.83527777,131.97527778,""
131.98583333,32.85333333,"4430580","","44","617","02",1,2021,"ＮＳｔ‐４",3,"7","6","南海部郡地先水域",32.85333333,131.98583333,""
131.85083333,33.17,"4430740","","44","618","03",1,2021,"ＦＳｔ‐４",3,"7","4","北海部郡東部地先水域",33.17,131.85083333,""
131.85083333,33.17,"4430740","","44","618","03",1,2021,"ＦＳｔ‐４",3,"7","4","北海部郡東部地先水域",33.17,131.85083333,""
131.9075,33.24,"4430710","","44","618","01",1,2021,"ＦＳｔ‐１",3,"7","4","北海部郡東部地先水域",33.24,131.9075,""
131.9075,33.24,"4430710","","44","618","01",1,2021,"ＦＳｔ‐１",3,"7","4","北海部郡東部地先水域",33.24,131.9075,""
131.84416666,33.28111111,"4430690","","44","619","04",1,2021,"ＢＳｔ‐２０",3,"7","4","別府湾東部",33.28111111,131.84416666,""
131.84416666,33.28111111,"4430690","","44","619","04",1,2021,"ＢＳｔ‐２０",3,"7","4","別府湾東部",33.28111111,131.84416666,""
131.70666667,33.39,"4430680","","44","619","03",1,2021,"ＢＳｔ‐１９",3,"7","4","別府湾東部",33.39,131.70666667,""
131.70666667,33.39,"4430680","","44","619","03",1,2021,"ＢＳｔ‐１９",3,"7","4","別府湾東部",33.39,131.70666667,""
131.78,33.33166667,"4430670","","44","619","02",1,2021,"ＢＳｔ‐１８",3,"7","4","別府湾東部",33.33166667,131.78,""
131.78,33.33166667,"4430670","","44","619","02",1,2021,"ＢＳｔ‐１８",3,"7","4","別府湾東部",33.33166667,131.78,""
131.70833333,33.33166667,"4430660","","44","619","01",1,2021,"ＢＳｔ‐１７",3,"7","4","別府湾東部",33.33166667,131.70833333,""
131.70833333,33.33166667,"4430660","","44","619","01",1,2021,"ＢＳｔ‐１７",3,"7","4","別府湾東部",33.33166667,131.70833333,""
131.78416666,33.26333333,"4430640","","44","620","02",1,2021,"ＢＳｔ‐７",3,"7","5","大野川東部",33.26333333,131.78416666,""
131.78416666,33.26333333,"4430640","","44","620","02",1,2021,"ＢＳｔ‐７",3,"7","5","大野川東部",33.26333333,131.78416666,""
131.71416667,33.27333334,"4430630","","44","620","01",1,2021,"ＢＳｔ‐６",3,"7","5","大野川東部",33.27333334,131.71416667,""
131.71416667,33.27333334,"4430630","","44","620","01",1,2021,"ＢＳｔ‐６",3,"7","5","大野川東部",33.27333334,131.71416667,""
131.86777778,33.25361111,"4430700","","44","621","01",1,2021,"ＳＧＳｔ‐３",3,"7","5","佐賀関港",33.25361111,131.86777778,""
131.86777778,33.25361111,"4430700","","44","621","01",1,2021,"ＳＧＳｔ‐３",3,"7","5","佐賀関港",33.25361111,131.86777778,""
131.68783333,32.58605555,"4510010","","45","001","01",1,2021,"浜砂",1,"1","","大瀬川下流",32.58605555,131.68783333,""
131.68463055,32.698225,"4511060","","45","002","51",2,2021,"白石橋",1,"2","","北川",32.698225,131.68463055,""
131.68463055,32.698225,"4511060","","45","002","51",2,2021,"白石橋",1,"2","","北川",32.698225,131.68463055,""
131.68463055,32.698225,"4511060","","45","002","51",2,2021,"白石橋",1,"2","","北川",32.698225,131.68463055,""
131.69623055,32.68980555,"4511070","","45","002","52",2,2021,"永代橋",1,"2","","北川",32.68980555,131.69623055,""
131.69623055,32.68980555,"4511070","","45","002","52",2,2021,"永代橋",1,"2","","北川",32.68980555,131.69623055,""
131.69623055,32.68980555,"4511070","","45","002","52",2,2021,"永代橋",1,"2","","北川",32.68980555,131.69623055,""
131.70805556,32.61055556,"4510030","","45","002","01",1,2021,"白石",1,"1","","北川",32.61055556,131.70805556,""
131.70805556,32.61055556,"4510030","","45","002","01",1,2021,"白石",1,"1","","北川",32.61055556,131.70805556,""
131.70805556,32.61055556,"4510030","","45","002","01",1,2021,"白石",1,"1","","北川",32.61055556,131.70805556,""
131.69677222,32.63151111,"4511050","","45","002","02",1,2021,"鹿小路橋",1,"1","","北川",32.63151111,131.69677222,""
131.69677222,32.63151111,"4511050","","45","002","02",1,2021,"鹿小路橋",1,"1","","北川",32.63151111,131.69677222,""
131.69677222,32.63151111,"4511050","","45","002","02",1,2021,"鹿小路橋",1,"1","","北川",32.63151111,131.69677222,""
